"RowNames","lon","lat","elevation","vegetation","exposure","slope","veg9"
"6246",626.82184372159998,712.2208908266,1402,12,45,0,5
"6247",630.33213622159997,712.2208908266,1351,12,15,8,5
"6248",633.84242872159996,712.2208908266,1386,26,66,4,7
"6249",637.35272122159995,712.2208908266,1401,26,260,3,7
"6250",640.86301372160005,712.2208908266,1331,40,63,2,9
"6251",644.37330622160005,712.2208908266,1341,40,-1,0,9
"6252",647.88359872160004,712.2208908266,1280,40,-1,0,9
"6253",651.39389122160003,712.2208908266,1248,40,100,15,9
"6254",654.90418372160002,712.2208908266,1340,3,308,4,1
"6255",658.41447622160001,712.2208908266,1596,3,234,13,1
"6256",718.08944872159998,712.2208908266,1524,3,135,0,1
"6257",721.59974122159997,712.2208908266,1225,2,109,4,1
"6258",725.11003372159996,712.2208908266,1218,40,27,1,9
"6259",728.62032622159995,712.2208908266,1288,40,278,14,9
"6260",732.13061872159994,712.2208908266,1391,3,82,4,1
"6261",735.64091122160005,712.2208908266,1263,2,142,9,1
"6262",739.15120372160004,712.2208908266,955,2,72,10,1
"6263",742.66149622160003,712.2208908266,920,40,223,18,9
"6264",746.17178872160002,712.2208908266,1155,39,144,12,9
"6265",749.68208122160001,712.2208908266,753,39,130,24,9
"6266",753.19237372160001,712.2208908266,1132,39,310,21,9
"6267",756.7026662216,712.2208908266,1036,39,14,0,9
"6268",760.21295872159999,712.2208908266,1033,39,297,2,9
"6269",763.72325122159998,712.2208908266,1219,39,312,3,9
"6270",767.23354372159997,712.2208908266,1219,3,230,2,1
"6271",770.74383622159996,712.2208908266,1331,4,237,11,2
"6272",774.25412872159995,712.2208908266,1280,4,-1,0,2
"6273",777.76442122159995,712.2208908266,1219,3,90,0,1
"6274",461.83809622159998,709.67642582660005,1707,26,-1,0,7
"6275",465.34838872159997,709.67642582660005,1674,26,13,7,7
"6276",468.85868122160002,709.67642582660005,1794,26,169,6,7
"6277",472.36897372160001,709.67642582660005,1721,12,66,15,5
"6278",475.87926622160001,709.67642582660005,1707,12,-1,0,5
"6279",479.3895587216,709.67642582660005,1394,26,180,11,7
"6280",482.89985122159999,709.67642582660005,1409,26,143,18,7
"6281",486.41014372159998,709.67642582660005,1215,26,214,9,7
"6282",489.92043622160003,709.67642582660005,880,33,112,10,8
"6283",493.43072872160002,709.67642582660005,1373,3,192,26,1
"6284",496.94102122160001,709.67642582660005,1560,15,159,19,6
"6285",500.4513137216,709.67642582660005,1736,15,141,24,6
"6286",503.96160622159999,709.67642582660005,1765,12,80,7,5
"6287",507.47189872159998,709.67642582660005,1919,15,180,9,6
"6288",510.98219122159998,709.67642582660005,1735,15,345,10,6
"6289",514.49248372160002,709.67642582660005,1426,26,43,15,7
"6290",518.00277622160002,709.67642582660005,1170,26,266,14,7
"6291",521.51306872160001,709.67642582660005,1941,26,76,31,7
"6292",525.0233612216,709.67642582660005,1180,26,60,15,7
"6293",528.53365372159999,709.67642582660005,1568,26,58,15,7
"6294",532.04394622159998,709.67642582660005,1461,26,13,1,7
"6295",535.55423872159997,709.67642582660005,1192,26,10,8,7
"6296",539.06453122159996,709.67642582660005,1097,26,304,0,7
"6297",542.57482372159996,709.67642582660005,1157,40,300,3,9
"6298",546.08511622159995,709.67642582660005,1066,33,45,0,8
"6299",549.59540872160005,709.67642582660005,1215,33,2,1,8
"6300",553.10570122160004,709.67642582660005,1212,26,291,3,7
"6301",556.61599372160003,709.67642582660005,1130,26,131,26,7
"6302",560.12628622160003,709.67642582660005,1581,12,11,19,5
"6303",563.63657872160002,709.67642582660005,1465,15,315,3,6
"6304",567.14687122160001,709.67642582660005,1491,15,323,16,6
"6305",570.6571637216,709.67642582660005,1371,26,-1,0,7
"6306",574.16745622159999,709.67642582660005,1475,26,320,10,7
"6307",577.67774872159998,709.67642582660005,1353,26,39,12,7
"6308",581.18804122159997,709.67642582660005,1269,26,12,5,7
"6309",584.69833372159997,709.67642582660005,1289,26,47,9,7
"6310",588.20862622159996,709.67642582660005,1333,26,339,6,7
"6311",591.71891872159995,709.67642582660005,1349,2,27,1,1
"6312",595.22921122160005,709.67642582660005,1336,26,335,2,7
"6313",598.73950372160004,709.67642582660005,1280,2,-1,0,1
"6314",602.24979622160004,709.67642582660005,1343,33,209,7,8
"6315",605.76008872160003,709.67642582660005,1430,12,86,20,5
"6316",609.27038122160002,709.67642582660005,1682,15,158,20,6
"6317",612.78067372160001,709.67642582660005,1735,15,161,15,6
"6318",616.2909662216,709.67642582660005,1886,15,210,1,6
"6319",619.80125872159999,709.67642582660005,1995,18,155,10,4
"6320",623.31155122159998,709.67642582660005,1869,15,32,15,6
"6321",626.82184372159998,709.67642582660005,1522,15,263,9,6
"6322",630.33213622159997,709.67642582660005,1524,15,45,0,6
"6323",633.84242872159996,709.67642582660005,1683,26,319,18,7
"6324",637.35272122159995,709.67642582660005,1490,4,352,11,2
"6325",640.86301372160005,709.67642582660005,1402,4,207,0,2
"6326",644.37330622160005,709.67642582660005,1368,40,109,4,9
"6327",647.88359872160004,709.67642582660005,1355,3,282,6,1
"6328",651.39389122160003,709.67642582660005,1318,40,321,11,9
"6329",654.90418372160002,709.67642582660005,1614,3,324,14,1
"6330",725.11003372159996,709.67642582660005,1291,40,159,2,9
"6331",728.62032622159995,709.67642582660005,1373,40,183,13,9
"6332",732.13061872159994,709.67642582660005,1216,2,143,7,1
"6333",735.64091122160005,709.67642582660005,1182,2,54,8,1
"6334",739.15120372160004,709.67642582660005,929,2,34,8,1
"6335",742.66149622160003,709.67642582660005,791,2,193,7,1
"6336",746.17178872160002,709.67642582660005,1099,40,38,0,9
"6337",749.68208122160001,709.67642582660005,771,39,260,35,9
"6338",753.19237372160001,709.67642582660005,1355,39,181,23,9
"6339",756.7026662216,709.67642582660005,1184,39,81,15,9
"6340",760.21295872159999,709.67642582660005,975,2,153,0,1
"6341",763.72325122159998,709.67642582660005,1027,2,231,6,1
"6342",767.23354372159997,709.67642582660005,981,2,221,6,1
"6343",770.74383622159996,709.67642582660005,1215,2,274,16,1
"6344",774.25412872159995,709.67642582660005,1216,4,132,3,2
"6345",777.76442122159995,709.67642582660005,1219,2,315,0,1
"6346",472.36897372160001,707.13196082659999,1891,15,24,3,6
"6347",475.87926622160001,707.13196082659999,1619,12,301,19,5
"6348",479.3895587216,707.13196082659999,1635,26,14,17,7
"6349",482.89985122159999,707.13196082659999,1352,26,307,13,7
"6350",486.41014372159998,707.13196082659999,1083,26,7,22,7
"6351",489.92043622160003,707.13196082659999,1097,40,315,0,9
"6352",493.43072872160002,707.13196082659999,1336,26,226,12,7
"6353",496.94102122160001,707.13196082659999,1244,26,188,14,7
"6354",500.4513137216,707.13196082659999,1515,26,174,13,7
"6355",503.96160622159999,707.13196082659999,1642,12,216,8,5
"6356",507.47189872159998,707.13196082659999,1686,33,174,14,8
"6357",510.98219122159998,707.13196082659999,1771,15,262,10,6
"6358",514.49248372160002,707.13196082659999,1634,12,95,24,5
"6359",518.00277622160002,707.13196082659999,1301,26,50,11,7
"6360",521.51306872160001,707.13196082659999,1658,15,241,19,6
"6361",525.0233612216,707.13196082659999,1701,15,34,29,6
"6362",528.53365372159999,707.13196082659999,1643,26,48,13,7
"6363",532.04394622159998,707.13196082659999,1720,26,129,22,7
"6364",535.55423872159997,707.13196082659999,1721,26,136,7,7
"6365",539.06453122159996,707.13196082659999,1500,26,38,23,7
"6366",542.57482372159996,707.13196082659999,1286,26,346,1,7
"6367",546.08511622159995,707.13196082659999,1343,26,219,18,7
"6368",549.59540872160005,707.13196082659999,1295,26,90,1,7
"6369",553.10570122160004,707.13196082659999,1461,12,318,9,5
"6370",556.61599372160003,707.13196082659999,1228,26,89,8,7
"6371",560.12628622160003,707.13196082659999,1508,12,324,18,5
"6372",563.63657872160002,707.13196082659999,2029,26,68,21,7
"6373",567.14687122160001,707.13196082659999,1961,15,333,22,6
"6374",570.6571637216,707.13196082659999,1658,15,261,29,6
"6375",574.16745622159999,707.13196082659999,1913,15,23,20,6
"6376",577.67774872159998,707.13196082659999,1870,12,339,17,5
"6377",581.18804122159997,707.13196082659999,1548,15,33,19,6
"6378",584.69833372159997,707.13196082659999,1600,26,102,13,7
"6379",588.20862622159996,707.13196082659999,1654,26,349,7,7
"6380",591.71891872159995,707.13196082659999,1497,26,270,18,7
"6381",595.22921122160005,707.13196082659999,1504,26,45,13,7
"6382",598.73950372160004,707.13196082659999,1342,26,19,10,7
"6383",602.24979622160004,707.13196082659999,1519,15,317,13,6
"6384",605.76008872160003,707.13196082659999,1768,15,288,0,6
"6385",609.27038122160002,707.13196082659999,1818,15,326,20,6
"6386",612.78067372160001,707.13196082659999,1970,18,4,16,4
"6387",616.2909662216,707.13196082659999,1775,18,229,6,4
"6388",619.80125872159999,707.13196082659999,2024,18,18,8,4
"6389",623.31155122159998,707.13196082659999,1848,15,345,20,6
"6390",626.82184372159998,707.13196082659999,1807,15,285,20,6
"6391",630.33213622159997,707.13196082659999,1736,18,13,11,4
"6392",633.84242872159996,707.13196082659999,1970,26,89,20,7
"6393",637.35272122159995,707.13196082659999,1828,4,217,26,2
"6394",640.86301372160005,707.13196082659999,1689,26,96,17,7
"6395",644.37330622160005,707.13196082659999,1403,4,100,5,2
"6396",647.88359872160004,707.13196082659999,1354,40,51,10,9
"6397",651.39389122160003,707.13196082659999,1341,40,248,3,9
"6398",654.90418372160002,707.13196082659999,1464,40,151,2,9
"6399",725.11003372159996,707.13196082659999,1234,40,79,17,9
"6400",728.62032622159995,707.13196082659999,1158,40,108,0,9
"6401",732.13061872159994,707.13196082659999,1219,2,90,0,1
"6402",735.64091122160005,707.13196082659999,1097,2,-1,0,1
"6403",739.15120372160004,707.13196082659999,978,2,127,12,1
"6404",742.66149622160003,707.13196082659999,734,2,30,4,1
"6405",746.17178872160002,707.13196082659999,833,26,237,8,7
"6406",749.68208122160001,707.13196082659999,658,40,61,5,9
"6407",753.19237372160001,707.13196082659999,815,39,285,18,9
"6408",756.7026662216,707.13196082659999,1172,40,45,14,9
"6409",760.21295872159999,707.13196082659999,976,4,162,0,2
"6410",763.72325122159998,707.13196082659999,921,2,193,19,1
"6411",767.23354372159997,707.13196082659999,913,2,214,3,1
"6412",770.74383622159996,707.13196082659999,1145,2,256,21,1
"6413",774.25412872159995,707.13196082659999,1158,4,-1,0,2
"6414",777.76442122159995,707.13196082659999,1134,2,255,18,1
"6415",479.3895587216,704.58749582660005,1564,26,252,9,7
"6416",482.89985122159999,704.58749582660005,1459,26,145,9,7
"6417",486.41014372159998,704.58749582660005,1348,26,60,9,7
"6418",489.92043622160003,704.58749582660005,1080,26,71,15,7
"6419",493.43072872160002,704.58749582660005,1051,33,27,16,8
"6420",496.94102122160001,704.58749582660005,1022,40,181,3,9
"6421",500.4513137216,704.58749582660005,1110,26,179,4,7
"6422",503.96160622159999,704.58749582660005,1210,26,216,4,7
"6423",507.47189872159998,704.58749582660005,1461,26,170,16,7
"6424",510.98219122159998,704.58749582660005,1558,26,215,14,7
"6425",514.49248372160002,704.58749582660005,1718,12,227,12,5
"6426",518.00277622160002,704.58749582660005,1719,12,14,20,5
"6427",521.51306872160001,704.58749582660005,1574,12,302,24,5
"6428",525.0233612216,704.58749582660005,1642,12,71,15,5
"6429",528.53365372159999,704.58749582660005,1707,12,250,8,5
"6430",532.04394622159998,704.58749582660005,1535,26,144,20,7
"6431",535.55423872159997,704.58749582660005,1711,15,310,17,6
"6432",539.06453122159996,704.58749582660005,1550,15,88,18,6
"6433",542.57482372159996,704.58749582660005,1456,15,101,9,6
"6434",546.08511622159995,704.58749582660005,1295,26,207,0,7
"6435",549.59540872160005,704.58749582660005,1524,12,-1,0,5
"6436",553.10570122160004,704.58749582660005,1523,12,350,2,5
"6437",556.61599372160003,704.58749582660005,1295,26,116,7,7
"6438",560.12628622160003,704.58749582660005,1635,26,224,16,7
"6439",563.63657872160002,704.58749582660005,1936,15,124,29,6
"6440",567.14687122160001,704.58749582660005,2273,15,12,24,6
"6441",570.6571637216,704.58749582660005,2172,26,299,23,7
