"ENT_REGIS","MUN_REGIS","LOC_REGIS","TAM_LOC_RE","DIA_REGIS","MES_REGIS","ANIO_REGIS","REGIMEN_MA","GENERO","SEXO_CON1","EDAD_CON1","NACI_CON1","OCUP_CON1","ENTRH_CON1","MUNRH_CON1","LOCRH_CON1","TLORH_CON1","ESCOL_CON1","CONACTCON1","SITLABCON1","POSTRACON1","SEXO_CON2","EDAD_CON2","NACI_CON2","OCUP_CON2","ENTRH_CON2","MUNRH_CON2","LOCRH_CON2","TLORH_CON2","ESCOL_CON2","CONACTCON2","SITLABCON2","POSTRACON2","TIPO_CON"
23,5,1,15,29,6,2017,9,1,1,31,1,5,23,5,1,15,5,1,1,2,2,25,1,11,23,5,1,15,6,2,3,9,1
9,5,1,16,28,6,2017,1,1,1,20,1,98,9,5,1,16,5,1,1,2,2,19,1,98,9,5,1,16,5,1,1,2,1
30,102,1,11,2,2,2017,1,1,1,23,1,6,30,102,43,2,7,1,1,2,2,20,1,11,30,102,43,2,6,2,3,9,1
1,1,1,15,18,2,2017,2,1,1,29,1,2,1,1,1,15,7,1,1,4,2,30,1,2,1,1,1,15,7,1,1,4,1
13,1,1,1,5,5,2017,1,1,1,40,1,98,13,77,1,13,4,1,1,2,2,42,1,99,13,77,1,13,1,9,9,9,1
32,24,1,8,12,10,2017,1,1,1,25,1,8,32,24,1,8,5,1,1,2,2,24,1,11,32,24,1,8,5,2,3,9,1
16,20,1,6,17,11,2017,2,1,1,27,1,7,11,41,1,11,5,1,1,9,2,18,1,11,11,46,1,8,9,2,3,9,1
30,194,1,4,28,4,2017,1,1,1,38,1,98,30,194,1,4,6,1,1,2,2,34,1,98,15,31,1,15,6,1,1,2,1
8,50,1,11,24,11,2017,2,1,1,24,1,4,8,19,1,15,7,1,1,4,2,24,1,98,8,50,1,11,7,1,1,2,1
15,58,1,16,21,2,2017,1,1,1,34,1,98,15,58,1,16,5,1,1,2,2,46,1,11,15,58,1,16,5,2,3,9,1
16,76,1,11,31,5,2017,2,1,1,61,1,1,16,45,1,8,7,1,1,5,2,34,1,11,16,45,1,8,6,2,3,9,1
2,2,1,15,27,2,2017,9,1,1,50,1,2,2,2,1,15,9,1,1,9,2,58,1,2,2,2,9999,99,7,1,1,9,1
30,118,1,13,14,9,2017,1,1,1,22,1,2,30,118,1,13,7,1,1,2,2,22,1,2,30,81,1,4,7,1,1,9,1
10,5,1,15,27,2,2017,2,1,1,27,1,3,10,5,1,15,7,1,1,2,2,25,1,3,10,5,1,15,7,1,1,2,1
26,30,1,15,5,9,2017,1,1,1,59,1,98,26,30,1,15,5,1,1,2,2,42,1,98,26,30,1,15,5,1,1,2,1
9,15,1,15,11,8,2017,2,1,1,80,1,11,9,15,1,15,5,2,4,9,2,60,1,5,9,15,1,15,5,1,1,2,1
19,25,1,5,4,5,2017,1,1,1,19,1,7,19,25,1,5,6,1,1,1,2,20,1,98,19,25,1,5,6,1,1,2,1
15,121,1,14,29,4,2017,1,1,1,30,1,98,15,121,1,14,7,1,1,2,2,23,1,11,15,121,1,14,6,2,3,9,1
14,39,1,16,25,5,2017,2,1,1,25,1,4,14,39,1,16,5,1,1,4,2,25,1,4,14,39,1,16,5,1,1,4,1
27,2,42,3,14,9,2017,1,1,1,63,1,7,27,2,93,1,4,1,1,1,2,30,1,11,27,2,93,1,5,2,3,9,1
19,26,1,15,8,4,2017,1,1,1,28,1,98,19,46,1,14,5,1,1,2,2,28,1,98,19,26,1,15,5,1,1,2,1
28,32,1,15,30,8,2017,1,1,1,24,2,99,28,32,1,15,9,9,9,9,2,34,2,99,28,32,1,15,9,9,9,9,1
15,109,1,8,24,4,2017,1,1,1,48,1,98,15,109,25,13,4,1,1,2,2,59,1,11,15,109,25,13,4,2,3,9,1
26,35,1,5,31,3,2017,1,1,1,32,1,2,26,43,1,13,7,1,1,4,2,29,1,2,26,43,1,13,7,1,1,9,1
22,5,13,4,27,5,2017,2,1,1,23,1,7,22,5,31,3,6,1,1,1,2,19,1,11,22,5,17,3,6,2,3,9,1
19,39,1,16,28,4,2017,1,1,1,21,1,2,19,39,1,16,7,1,1,2,2,18,1,11,19,39,1,16,5,2,3,9,1
16,43,1,11,8,9,2017,1,1,1,25,1,6,16,43,1,11,9,1,1,9,2,26,1,11,16,43,1,11,9,2,3,9,1
11,14,1,11,21,6,2017,2,1,1,33,1,98,11,14,1,11,4,1,1,2,2,34,1,98,11,14,1,11,4,1,1,2,1
7,17,1,10,21,6,2017,1,1,1,19,1,7,7,17,60,4,4,1,1,1,2,20,1,11,7,97,212,1,4,2,3,9,1
17,7,1,14,17,2,2017,2,1,1,23,1,98,17,7,1,14,5,1,1,2,2,29,1,98,17,11,1,13,6,1,1,2,1
16,60,1,4,17,2,2017,2,1,1,22,1,6,16,60,7777,1,5,1,1,3,2,21,1,11,16,60,3,1,5,2,3,9,1
13,46,1,5,16,12,2017,2,1,1,24,1,9,13,46,25,1,9,1,1,9,2,19,1,11,13,46,25,1,9,2,3,9,1
12,7,1,7,14,1,2017,1,1,1,26,1,2,12,7,1,7,7,1,1,2,2,27,1,2,12,7,1,7,7,1,1,2,1
17,11,1,13,9,2,2017,1,1,1,27,1,7,17,7,1,14,7,1,1,5,2,26,1,11,17,7,1,14,6,2,3,9,1
4,4,1,9,14,2,2017,1,1,1,26,1,6,4,4,1,9,5,1,1,3,2,25,1,11,4,4,1,9,5,2,3,9,1
14,97,25,9,21,2,2017,1,1,1,24,1,98,14,97,25,9,6,1,1,2,2,24,1,5,14,97,25,9,6,1,1,4,1
5,37,1,5,21,7,2017,1,1,1,20,1,7,5,37,1,5,9,1,1,9,2,18,1,11,5,37,7777,1,9,2,2,9,1
16,28,1,4,14,2,2017,2,1,1,24,1,6,16,30,7777,1,9,1,1,9,2,26,2,11,33,999,9999,99,9,2,2,9,1
20,41,1,6,2,8,2017,1,1,1,21,1,4,20,125,89,1,5,1,1,4,2,20,1,11,20,125,89,1,6,2,3,9,1
21,114,1,16,18,9,2017,1,1,1,25,1,5,21,114,1,16,7,1,1,2,2,24,1,98,21,114,1,16,7,1,1,2,1
8,30,47,1,18,2,2017,2,1,1,51,1,2,15,999,9999,99,7,1,1,2,2,49,1,2,8,30,47,1,7,1,1,2,1
16,45,1,8,30,3,2017,2,1,1,41,1,4,16,45,11,3,5,1,1,9,2,31,1,4,16,45,11,3,4,1,1,9,1
17,7,1,14,22,2,2017,1,1,1,26,1,7,17,7,1,14,8,1,1,9,2,22,1,7,12,31,1,2,8,1,1,9,1
16,107,22,2,10,9,2017,2,1,1,20,1,98,16,107,1,11,9,1,1,1,2,20,1,11,16,107,1,11,9,2,3,9,1
28,32,1,15,31,10,2017,1,1,1,27,2,8,28,32,1,15,5,1,1,1,2,27,2,11,28,32,1,15,5,2,3,9,1
1,1,1,15,28,7,2017,1,1,1,31,1,2,1,1,1,15,7,1,1,2,2,23,1,2,1,1,1,15,7,1,1,5,1
5,31,1,8,16,12,2017,1,1,1,21,1,7,5,21,1,4,6,1,1,1,2,20,1,11,5,31,1,8,6,2,3,9,1
9,3,1,15,19,5,2017,2,1,1,35,2,2,9,7,1,17,7,1,1,2,2,30,1,98,9,3,1,15,6,1,1,2,1
6,2,1,13,16,12,2017,1,1,1,36,1,2,6,2,1,13,7,1,1,2,2,23,1,1,6,2,1,13,6,1,1,2,1
24,55,1,5,17,2,2017,2,1,1,21,1,7,24,55,1,5,4,1,1,1,2,24,1,11,24,55,1,5,5,2,3,9,1
5,18,1,13,6,5,2017,1,1,1,21,1,98,5,18,1,13,7,1,1,2,2,22,1,11,5,18,1,13,7,2,2,9,1
20,134,1,5,26,7,2017,1,1,1,32,1,7,20,134,1,5,5,1,1,3,2,20,1,11,20,134,1,5,5,2,3,9,1
24,20,1,12,17,12,2017,2,1,1,32,1,98,24,20,1,12,5,1,1,2,2,35,1,11,24,20,1,12,6,2,3,9,1
13,28,1,10,14,2,2017,2,1,1,30,1,7,13,28,7777,2,5,1,1,4,2,22,1,11,13,28,7777,1,4,2,3,9,1
9,10,1,15,22,5,2017,1,1,1,31,1,2,9,3,1,15,6,1,1,2,2,30,1,2,9,3,1,15,7,1,1,2,1
20,39,1,11,18,12,2017,1,1,1,19,1,4,20,125,89,1,5,1,1,4,2,21,1,4,20,125,89,1,5,1,1,4,1
7,101,1,15,20,5,2017,2,1,1,23,1,98,7,101,1,15,7,1,1,2,2,24,1,98,7,101,1,15,7,1,1,2,1
15,7,1,2,13,5,2017,1,1,1,22,1,98,15,7,15,2,4,1,1,2,2,21,1,99,15,7,15,2,5,9,9,9,1
10,5,1,15,5,10,2017,2,1,1,21,1,98,10,5,1,15,6,1,1,2,2,19,1,11,10,5,1,15,6,2,2,9,1
23,5,1,15,15,6,2017,9,1,1,51,1,2,4,2,1,13,7,1,1,2,2,44,1,2,4,2,1,13,7,1,1,2,1
8,21,1,13,18,3,2017,2,1,1,26,1,98,8,21,1,13,6,1,1,2,2,24,1,98,8,21,1,13,7,1,1,2,1
27,13,1,6,8,9,2017,1,1,1,48,1,98,27,10,37,1,5,1,1,2,2,44,1,11,27,13,63,4,5,2,3,9,1
17,25,1,7,30,6,2017,1,1,1,41,1,6,17,7,1,14,2,1,1,3,2,37,1,11,17,17,1,8,5,2,3,9,1
8,48,41,1,8,8,2017,2,1,1,21,1,6,8,54,33,1,4,1,1,2,2,24,1,11,8,48,9999,99,4,2,3,9,1
19,19,1,13,20,1,2017,1,1,1,27,2,4,19,18,1,12,7,1,1,9,2,25,2,11,19,18,1,12,7,2,3,9,1
3,2,66,6,11,12,2017,2,1,1,22,1,98,3,2,66,6,5,1,1,2,2,29,1,11,3,2,66,6,6,2,3,9,1
9,7,1,17,4,4,2017,1,1,1,45,1,3,9,3,1,15,5,1,1,2,2,34,1,3,9,7,1,17,5,1,1,2,1
5,31,1,8,23,12,2017,1,1,1,52,1,11,5,31,1,8,1,2,4,9,2,48,1,11,5,31,1,8,5,2,3,9,1
11,33,149,4,8,3,2017,2,1,1,24,1,7,11,13,14,1,5,1,1,1,2,20,1,7,11,13,30,1,5,1,1,1,1
30,87,1,14,23,2,2017,1,1,1,26,1,98,30,87,1,14,8,1,1,2,2,25,1,98,30,87,1,14,4,1,1,2,1
26,2,1,12,11,4,2017,1,1,1,37,1,98,26,2,1,12,7,1,1,2,2,34,1,11,26,2,1,12,5,2,3,9,1
28,21,1,12,4,1,2017,1,1,1,43,2,98,28,21,9999,99,5,1,1,2,2,34,1,11,28,21,9999,99,5,2,3,9,1
2,3,1,11,29,4,2017,9,1,1,25,1,4,32,10,7777,1,6,1,1,4,2,24,1,11,2,3,1,11,7,2,3,9,1
8,37,1,16,8,6,2017,2,1,1,22,1,98,8,37,1,16,9,1,1,9,2,22,1,11,10,5,1,15,9,2,3,9,1
9,11,1,14,9,5,2017,2,1,1,21,1,4,9,11,1,14,7,1,1,4,2,35,2,4,9,11,1,14,6,1,1,4,1
24,37,1,8,25,5,2017,2,1,1,52,1,98,24,57,1,4,5,1,1,2,2,40,1,11,24,57,1,4,4,2,3,9,1
15,92,1,8,25,2,2017,1,1,1,85,1,11,15,92,19,5,7,2,4,9,2,45,1,11,15,33,1,17,4,2,3,9,1
15,13,1,14,12,8,2017,1,1,1,35,1,98,15,109,1,8,7,1,1,2,2,27,1,98,15,57,1,15,6,1,1,2,1
16,108,1,13,24,4,2017,2,1,1,20,1,7,16,108,1,13,6,1,1,2,2,18,1,11,16,108,1,13,4,2,3,9,1
14,39,1,16,3,3,2017,1,1,1,42,1,98,14,39,1,16,6,1,1,2,2,38,2,11,14,39,1,16,6,2,3,9,1
2,2,231,5,11,2,2017,9,1,1,24,1,2,2,2,1,15,7,1,1,2,2,24,1,2,2,1,857,4,7,1,1,2,1
3,3,1,13,21,4,2017,1,1,1,66,1,11,3,3,1,13,5,2,4,9,2,74,1,11,3,3,1,13,5,2,3,9,1
15,9,1,9,25,11,2017,1,1,1,18,1,2,15,9,1,9,6,1,1,2,2,18,1,11,15,9,1,9,6,2,3,9,1
2,4,1,16,18,12,2017,9,1,1,22,1,98,25,2,67,4,5,1,1,2,2,18,1,98,2,4,1,16,5,1,1,2,1
29,14,1,4,13,5,2017,2,1,1,24,1,9,29,14,1,4,4,1,1,3,2,23,1,11,29,14,1,4,5,2,6,9,1
5,2,1,13,16,3,2017,1,1,1,51,1,8,5,2,1,13,9,1,1,9,2,39,1,8,5,2,1,13,9,1,1,9,1
30,148,1,6,24,3,2017,1,1,1,20,1,11,30,105,1,4,6,2,6,9,2,25,1,98,30,148,7777,1,6,1,1,2,1
9,5,1,16,11,4,2017,1,1,1,59,1,2,9,5,1,16,7,1,1,2,2,49,1,98,15,109,1,8,6,1,1,2,1
31,56,1,8,7,4,2017,1,1,1,43,1,4,31,56,1,8,5,1,1,4,2,39,1,11,31,56,1,8,5,2,3,9,1
9,6,1,14,28,4,2017,1,2,1,40,1,98,9,6,1,14,5,1,1,2,1,48,1,5,9,6,1,14,5,1,1,2,2
14,8,1,11,15,12,2017,1,1,1,27,1,2,14,8,1,11,7,1,1,2,2,26,1,2,14,8,1,11,7,1,1,2,1
5,35,1,15,27,10,2017,1,1,1,32,1,8,5,35,1,15,6,1,1,2,2,27,1,11,5,35,1,15,6,2,3,9,1
23,5,1,15,14,2,2017,9,1,1,31,1,7,23,5,1,15,9,1,1,9,2,29,1,11,23,5,1,15,9,2,3,9,1
20,136,1,4,10,7,2017,1,1,1,22,1,6,20,136,1,4,5,1,1,3,2,19,1,11,20,136,7777,1,5,2,3,9,1
6,10,1,13,9,2,2017,1,1,1,20,1,98,6,2,1,13,6,1,1,2,2,19,1,98,6,2,1,13,5,1,1,2,1
3,8,54,11,22,8,2017,1,1,1,49,2,98,33,999,9999,99,7,1,1,2,2,51,2,2,33,999,9999,99,7,1,1,2,1
25,6,1,15,18,9,2017,1,1,1,26,1,4,25,6,1,15,7,1,1,2,2,25,1,11,25,6,1,15,7,2,2,9,1
14,47,1,7,2,6,2017,1,1,1,27,1,98,14,47,1,7,7,1,1,2,2,27,1,3,14,47,1,7,7,1,1,2,1
2,2,1,15,16,6,2017,9,1,1,62,1,9,2,2,7777,1,9,1,1,9,2,47,1,11,2,2,1,15,9,2,3,9,1
14,39,1,16,26,8,2017,1,1,1,26,1,98,14,101,1,14,7,1,1,2,2,26,1,98,14,70,1,8,7,1,1,2,1
15,25,1,13,10,6,2017,1,1,1,29,1,8,15,25,146,1,5,1,1,2,2,30,1,11,15,25,146,1,5,2,3,9,1
15,124,78,2,5,8,2017,1,1,1,24,1,6,15,124,7777,1,4,1,1,3,2,27,1,11,15,124,7777,1,4,2,3,9,1
6,2,1,13,17,8,2017,1,1,1,33,1,6,6,2,1,13,5,1,1,3,2,22,1,11,6,2,1,13,6,2,3,9,1
20,68,1,7,15,2,2017,1,1,1,39,1,7,20,68,1,7,5,1,1,1,2,36,1,11,20,68,1,7,4,2,3,9,1
25,13,235,5,22,12,2017,1,1,1,51,1,4,25,6,1,15,7,1,1,4,2,55,1,11,25,13,235,5,7,2,4,9,1
13,26,1,1,28,4,2017,2,1,1,33,1,9,13,26,9,1,4,1,1,3,2,30,1,11,13,26,9,1,4,2,3,9,1
8,37,1,16,27,10,2017,2,1,1,19,1,2,8,37,1,16,6,1,1,2,2,19,1,11,8,37,1,16,7,2,2,9,1
9,5,1,16,16,3,2017,2,1,1,27,1,4,9,5,1,16,5,1,1,2,2,30,1,98,9,5,1,16,5,1,1,2,1
16,43,1,11,12,4,2017,1,1,1,60,1,3,16,108,1,13,9,1,1,9,2,39,1,99,16,108,1,13,9,9,9,9,1
15,33,1,17,22,2,2017,1,1,1,47,1,98,15,33,1,17,9,1,1,4,2,41,1,11,15,33,1,17,9,2,3,9,1
16,77,67,4,22,9,2017,1,1,1,30,1,2,12,50,1,8,7,1,1,9,2,26,1,11,12,50,1,8,7,2,3,9,1
16,75,1,9,25,8,2017,2,1,1,48,1,2,16,75,24,3,7,1,1,5,2,38,1,11,26,18,1,14,6,2,3,9,1
15,54,1,8,18,11,2017,1,1,1,32,1,2,9,6,1,14,7,1,1,2,2,31,1,2,9,4,1,13,7,1,1,2,1
15,122,1,14,17,2,2017,1,1,1,30,1,98,15,122,1,14,9,1,1,2,2,28,1,11,15,122,1,14,9,2,3,9,1
27,4,1,14,15,12,2017,1,1,1,30,1,98,27,4,1,14,7,1,1,2,2,29,1,98,27,4,1,14,7,1,1,2,1
2,2,1,15,19,5,2017,9,1,1,34,1,2,2,2,1,15,7,1,1,9,2,40,1,2,2,2,1,15,7,1,1,9,1
17,11,1,13,29,9,2017,2,1,1,35,1,1,15,57,1,15,7,1,1,5,2,34,1,2,22,14,1,15,7,1,1,5,1
19,9,1,11,22,6,2017,1,1,1,31,1,9,19,9,1,11,9,1,1,2,2,28,1,11,19,9,1,11,9,2,3,9,1
30,203,1,4,21,4,2017,1,1,1,22,1,11,30,203,3,1,6,2,2,9,2,25,1,11,30,203,3,1,6,2,3,9,1
18,17,1,14,30,5,2017,1,1,1,58,1,98,18,17,1,14,1,1,1,2,2,39,1,98,18,17,1,14,1,1,1,2,1
8,17,106,3,10,7,2017,2,1,1,21,1,98,8,17,1,13,4,1,1,2,2,19,1,11,8,17,1,13,4,2,3,9,1
28,3,43,5,26,5,2017,2,1,1,22,1,98,28,3,1,11,5,1,1,2,2,20,1,11,19,39,1,16,5,2,3,9,1
32,43,1,1,11,8,2017,1,1,1,23,2,98,32,43,9999,99,6,1,1,2,2,21,1,11,32,43,7777,1,6,2,3,9,1
28,32,1,15,25,8,2017,1,1,1,25,1,98,28,32,1,15,5,1,1,2,2,29,1,98,28,32,1,15,6,1,1,2,1
27,3,1,8,31,3,2017,1,1,1,22,1,6,27,3,147,1,5,1,1,3,2,19,1,11,27,3,147,1,5,2,3,9,1
32,13,1,4,21,10,2017,2,1,1,25,1,6,32,10,7777,1,4,1,1,3,2,24,1,11,32,13,1,4,6,2,3,9,1
30,160,1,8,3,2,2017,1,1,1,62,1,11,30,160,1,8,7,2,4,9,2,46,1,11,30,160,1,8,4,2,3,9,1
5,35,1,15,10,8,2017,1,1,1,22,1,3,10,7,1,14,5,1,1,2,2,21,1,98,5,35,1,15,5,1,1,2,1
14,125,1,5,17,5,2017,1,1,1,27,1,9,14,125,1,5,4,1,1,3,2,26,1,11,14,125,1,5,3,2,3,9,1
2,4,1,16,7,2,2017,9,1,1,31,1,98,18,15,1,7,5,1,1,2,2,33,1,11,25,6,312,8,5,2,3,9,1
19,46,1,14,6,9,2017,2,1,1,28,2,98,19,39,1,16,7,1,1,2,2,23,1,98,19,39,1,16,9,1,1,2,1
15,106,1,14,9,12,2017,1,1,1,34,1,98,15,106,86,1,5,1,1,2,2,33,1,7,15,106,49,4,5,1,1,1,1
8,37,1,16,24,3,2017,1,1,1,31,1,2,8,37,1,16,7,1,1,2,2,26,1,1,8,37,1,16,7,1,1,2,1
11,27,1,13,4,2,2017,2,1,1,30,1,7,11,27,1,13,6,1,1,2,2,28,1,7,11,27,1,13,7,1,1,4,1
14,116,1,7,6,10,2017,1,1,1,28,1,6,14,116,7777,1,4,1,1,3,2,27,1,99,14,116,7777,1,4,9,9,9,1
30,212,1,4,21,12,2017,1,1,1,19,1,6,30,212,1,4,4,1,1,4,2,25,1,11,30,212,1,4,4,2,3,9,1
30,4,1,4,13,2,2017,1,1,1,34,1,6,30,4,14,3,4,1,1,3,2,42,1,11,30,4,14,3,4,2,3,9,1
9,14,1,14,3,7,2017,1,2,1,44,1,2,9,16,1,14,7,1,1,2,1,38,1,2,28,32,1,15,7,1,1,2,2
16,31,8,2,18,8,2017,2,1,1,32,1,98,22,1,1,5,5,1,1,1,2,26,1,98,16,17,7777,1,7,1,1,1,1
7,41,1,4,21,4,2017,1,1,1,25,1,6,7,41,81,5,4,1,1,3,2,18,1,11,7,41,81,5,4,2,3,9,1
25,1,160,5,1,12,2017,1,1,1,27,1,98,3,8,1,11,5,1,1,2,2,26,1,11,25,1,899,1,5,2,3,9,1
20,68,1,7,12,10,2017,1,1,1,22,1,8,20,26,13,2,5,1,1,2,2,18,1,11,20,26,7,1,4,2,3,9,1
14,121,1,8,29,11,2017,1,1,1,34,1,6,14,121,1,8,5,1,1,3,2,32,1,11,14,121,1,8,4,2,3,9,1
13,28,1,10,25,3,2017,2,1,1,39,1,4,13,28,42,4,7,1,1,4,2,37,1,11,13,11,11,1,5,2,3,9,1
20,327,1,14,25,4,2017,1,1,1,65,2,4,20,327,1,5,7,1,1,4,2,44,1,11,22,14,9999,99,6,2,3,9,1
15,121,1,14,4,2,2017,1,1,1,28,1,98,15,121,1,14,5,1,1,2,2,18,1,11,15,121,1,14,5,2,3,9,1
23,8,1,13,14,2,2017,9,1,1,42,1,7,27,5,41,3,9,1,1,9,2,42,1,11,7,92,31,5,9,2,6,9,1
10,15,1,4,22,12,2017,1,1,1,29,1,2,10,15,25,2,7,1,1,2,2,24,1,2,10,15,25,2,7,1,1,2,1
17,7,1,14,22,2,2017,1,1,1,19,1,98,17,7,1,14,9,1,1,9,2,18,1,98,17,7,1,14,9,1,1,9,1
15,42,1,5,16,10,2017,1,1,1,66,1,7,15,42,1,5,4,1,1,1,2,60,1,11,15,42,1,5,2,2,3,9,1
22,14,1,15,10,2,2017,2,1,1,41,1,4,22,14,1,15,5,1,1,2,2,39,1,11,22,14,1,15,5,2,2,9,1
19,45,1,5,18,9,2017,1,1,1,24,1,98,19,45,1,5,7,1,1,2,2,22,1,98,19,45,1,5,6,1,1,2,1
8,19,1,15,15,9,2017,1,1,1,42,1,4,8,19,1,15,7,1,1,5,2,31,1,4,8,19,1,15,6,1,1,5,1
12,10,39,3,15,7,2017,1,1,1,21,1,6,12,10,19,1,6,1,1,3,2,18,1,11,12,10,39,3,5,2,3,9,1
2,4,1,16,14,10,2017,9,1,1,27,1,98,2,4,1,16,6,1,1,2,2,22,1,98,2,2,1,15,6,1,1,2,1
15,85,1,6,14,3,2017,1,1,1,29,1,9,15,85,24,5,5,1,1,3,2,27,1,11,15,85,7777,1,5,2,3,9,1
11,23,192,3,3,2,2017,2,1,1,18,1,7,11,23,192,3,5,1,1,1,2,22,1,4,14,120,1,16,5,1,1,4,1
21,19,1,12,11,10,2017,1,1,1,25,1,3,21,19,1,12,6,1,1,2,2,18,1,11,21,19,1,12,6,2,3,9,1
25,6,1,15,7,4,2017,1,1,1,22,1,5,25,6,1,15,6,1,1,2,2,21,1,11,25,6,1,15,4,2,3,9,1
30,26,1,7,18,3,2017,1,1,1,33,1,98,30,26,1,7,7,1,1,2,2,31,1,98,30,26,1,7,7,1,1,2,1
12,71,1,4,19,2,2017,1,1,1,31,1,6,12,71,7777,1,1,1,1,3,2,20,1,11,12,71,15,1,3,2,3,9,1
30,73,1,4,26,12,2017,2,1,1,55,1,4,30,73,22,5,8,1,1,5,2,55,1,2,30,73,22,5,7,1,1,9,1
9,12,1,15,7,4,2017,1,1,1,22,1,7,9,12,1,15,5,1,1,1,2,23,1,11,9,12,1,15,5,2,3,9,1
14,98,1,15,16,3,2017,2,1,1,30,1,2,14,120,1,16,7,1,1,2,2,25,1,2,14,120,1,16,7,1,1,2,1
14,24,1,6,31,3,2017,1,1,1,19,1,98,14,24,1,6,6,1,1,2,2,19,1,98,14,24,1,6,5,1,1,5,1
22,6,1,11,17,11,2017,2,1,1,23,1,7,22,6,19,4,6,1,1,1,2,18,1,98,22,6,1,11,6,1,1,2,1
28,32,1,15,18,8,2017,1,1,1,30,2,98,28,32,1,15,5,1,1,2,2,30,2,99,28,32,1,15,4,9,9,9,1
5,18,1,13,28,10,2017,1,1,1,23,1,98,5,18,1,13,6,1,1,2,2,23,1,3,5,18,1,13,6,1,1,2,1
19,39,1,16,17,6,2017,1,1,1,63,1,98,19,39,1,16,4,1,1,6,2,61,1,11,19,39,1,16,4,2,3,9,1
19,46,1,14,19,7,2017,1,1,1,43,1,98,19,6,1,14,7,1,1,2,2,42,1,98,19,6,1,14,9,1,1,2,1
19,21,1,14,29,4,2017,1,1,1,21,1,98,19,21,1,14,5,1,1,2,2,18,1,99,19,21,1,14,5,9,9,9,1
16,102,1,14,1,9,2017,2,1,1,28,1,4,16,102,1,14,5,1,1,5,2,18,1,11,16,102,1,14,5,2,3,9,1
20,294,1,5,25,5,2017,1,1,1,30,1,98,20,294,1,5,5,1,1,2,2,36,1,98,20,67,1,14,4,1,1,2,1
18,7,1,5,1,2,2017,1,1,1,56,1,98,18,7,22,4,9,1,1,3,2,54,1,11,18,7,22,4,9,2,3,9,1
10,11,1,1,18,8,2017,1,1,1,21,1,7,8,37,1,16,4,1,1,1,2,22,1,11,10,11,7777,1,5,2,3,9,1
9,5,1,16,19,5,2017,2,2,2,42,1,2,9,5,1,16,7,1,1,2,2,20,1,2,9,5,1,16,7,1,1,2,3
17,7,1,14,24,3,2017,2,1,1,32,1,1,35,999,9999,99,9,1,1,9,2,31,2,4,35,999,9999,99,9,1,1,9,1
13,48,1,14,14,2,2017,2,1,1,44,1,98,15,999,9999,99,9,1,1,9,2,45,1,98,15,999,9999,99,9,1,1,9,1
17,7,1,14,12,5,2017,1,1,1,26,1,98,17,7,1,14,5,1,1,2,2,24,1,98,17,7,1,14,5,1,1,2,1
22,14,1,15,16,3,2017,2,1,1,29,1,8,22,14,1,15,5,1,1,2,2,25,1,11,22,14,1,15,6,2,3,9,1
12,21,27,2,8,4,2017,1,1,1,26,1,2,12,21,53,1,7,1,1,2,2,18,1,11,12,21,41,1,6,2,2,9,1
28,32,1,15,27,10,2017,1,1,1,26,1,98,28,32,1,15,7,1,1,2,2,23,1,11,28,32,1,15,6,2,3,9,1
5,35,1,15,8,4,2017,1,1,1,20,1,98,5,35,1,15,5,1,1,2,2,18,1,11,5,35,1,15,5,2,3,9,1
9,15,1,15,10,3,2017,1,1,1,47,1,9,9,15,1,15,6,1,1,2,2,46,1,11,15,33,1,17,5,2,3,9,1
31,102,1,10,31,3,2017,1,1,1,23,1,98,31,102,7777,1,9,1,1,9,2,22,1,11,31,102,7777,1,9,2,3,9,1
19,6,1,14,11,2,2017,1,1,1,40,1,98,19,39,1,16,7,1,1,2,2,30,1,98,19,6,1,14,5,1,1,2,1
24,28,1,15,14,1,2017,2,1,1,29,1,2,24,28,1,15,7,1,1,2,2,30,1,2,24,28,1,15,7,1,1,2,1
8,37,1,16,25,8,2017,2,1,1,27,1,98,30,11,1,8,9,1,1,9,2,19,1,98,8,37,1,16,9,1,1,9,1
30,141,1,11,21,4,2017,1,1,1,27,1,8,29,33,1,6,6,1,1,2,2,19,1,11,30,141,41,1,6,2,3,9,1
28,9,1,13,30,3,2017,2,1,1,46,1,99,28,9,1,13,9,9,9,9,2,52,1,99,28,9,1,13,9,9,9,9,1
11,25,1,10,15,7,2017,2,1,1,21,1,7,11,25,31,2,5,1,1,1,2,28,1,7,11,25,29,1,4,1,1,1,1
5,18,1,13,14,10,2017,1,1,1,28,1,2,5,18,1,13,7,1,1,2,2,24,1,2,5,18,1,13,7,1,1,2,1
26,33,1,9,13,2,2017,1,1,1,33,1,8,26,33,94,4,5,1,1,2,2,31,1,11,26,33,94,4,5,2,3,9,1
15,118,1,11,7,12,2017,2,1,1,28,1,3,15,118,58,6,7,1,1,2,2,28,1,3,15,118,58,6,7,1,1,2,1
9,14,1,14,10,3,2017,2,1,1,38,1,3,9,7,1,17,7,1,1,4,2,29,1,2,9,14,1,14,7,1,1,4,1
15,31,1,15,14,6,2017,1,1,1,44,1,98,15,31,1,15,6,1,1,2,2,48,1,98,15,31,1,15,5,1,1,2,1
26,30,1,15,9,2,2017,1,1,1,25,1,98,26,30,1,15,5,1,1,2,2,23,1,98,26,30,1,15,6,1,1,2,1
