ENT_REGIS,MUN_REGIS,LOC_REGIS,TAM_LOC_RE,DIA_REGIS,MES_REGIS,ANIO_REGIS,REGIMEN_MA,GENERO,SEXO_CON1,EDAD_CON1,NACI_CON1,OCUP_CON1,ENTRH_CON1,MUNRH_CON1,LOCRH_CON1,TLORH_CON1,ESCOL_CON1,CONACTCON1,SITLABCON1,POSTRACON1,SEXO_CON2,EDAD_CON2,NACI_CON2,OCUP_CON2,ENTRH_CON2,MUNRH_CON2,LOCRH_CON2,TLORH_CON2,ESCOL_CON2,CONACTCON2,SITLABCON2,POSTRACON2,TIPO_CON
21,114,0001,16,31,3,2017,1,1,1,31,1,2,21,114,0001,16,7,1,1,2,2,32,1,2,21,114,0001,16,7,1,1,2,1
15,121,0001,14,23,9,2017,1,1,1,45,1,2,15,121,0001,14,7,1,1,2,2,41,1,2,15,121,0001,14,7,1,1,2,1
02,002,0001,15,29,9,2017,9,1,1,30,1,2,02,002,0001,15,7,1,1,9,2,30,1,98,02,002,2983,1,9,1,1,9,1
30,108,0001,13,23,3,2017,1,1,1,26,1,98,30,048,0001,8,6,1,1,2,2,29,1,11,30,108,7777,1,6,2,3,9,1
21,006,0001,2,8,9,2017,1,1,1,30,1,98,21,006,7777,2,7,1,1,2,2,18,1,98,21,006,0003,2,6,1,1,2,1
26,030,0535,4,17,11,2017,2,1,1,28,1,2,26,030,0001,15,7,1,1,2,2,27,1,2,26,030,0001,15,7,1,1,2,1
11,042,0101,2,18,12,2017,2,1,1,20,1,6,11,042,0092,2,5,1,1,3,2,19,1,11,11,042,0092,2,5,2,3,9,1
18,018,0001,8,10,7,2017,1,1,1,29,1,98,18,018,0001,8,7,1,1,2,2,19,1,11,18,018,0001,8,7,2,2,9,1
30,138,0001,10,21,4,2017,2,1,1,32,1,2,30,138,0001,10,7,1,1,2,2,26,1,2,30,138,0001,10,7,1,1,2,1
05,035,0001,15,24,6,2017,2,1,1,31,1,4,05,035,0001,15,7,1,1,2,2,29,1,2,05,035,0001,15,7,1,1,2,1
14,050,7777,4,29,7,2017,1,1,1,20,1,7,14,050,0002,4,4,1,1,3,2,22,1,11,14,050,0002,4,4,2,3,9,1
15,092,0001,8,11,2,2017,1,1,1,18,1,11,15,092,0001,8,5,2,2,9,2,18,1,11,15,092,0001,8,5,2,2,9,1
21,140,0014,7,25,2,2017,2,1,1,34,1,3,21,119,0001,9,6,1,1,2,2,32,1,3,21,119,0001,9,6,1,1,2,1
07,020,0001,5,28,2,2017,1,1,1,19,1,6,07,020,0464,1,4,1,1,3,2,19,1,11,07,020,0464,1,4,2,3,9,1
02,004,0001,16,24,7,2017,9,1,1,32,1,7,02,004,0001,16,4,1,1,2,2,30,1,11,02,004,0001,16,5,2,3,9,1
15,102,0001,1,22,4,2017,1,1,1,26,1,4,15,102,0001,1,5,1,1,4,2,21,1,11,15,102,0001,1,5,2,3,9,1
02,004,0001,16,7,12,2017,9,1,1,42,1,7,26,029,0001,13,5,1,1,2,2,31,1,98,15,015,0001,6,5,1,1,2,1
12,001,0001,15,28,6,2017,1,1,1,35,1,98,12,001,0001,15,4,1,1,2,2,23,1,11,12,001,0001,15,5,2,3,9,1
15,033,0001,17,16,12,2017,1,1,1,29,2,4,15,033,0001,17,5,1,1,4,2,20,1,11,15,033,0001,17,5,2,3,9,1
20,067,0001,14,24,2,2017,1,1,1,21,1,5,20,087,0001,4,4,1,1,2,2,24,1,11,20,087,0001,4,5,2,3,9,1
08,037,0001,16,7,11,2017,1,1,1,36,1,98,32,026,0001,1,4,1,1,2,2,22,1,11,30,016,0002,1,5,2,3,9,1
14,039,0001,16,13,10,2017,2,1,1,40,1,4,14,039,0001,16,5,1,1,5,2,39,1,4,14,039,0001,16,5,1,1,5,1
19,026,0001,15,27,7,2017,1,1,1,24,1,98,19,026,0001,15,6,1,1,2,2,23,1,98,19,026,0001,15,5,1,1,2,1
16,005,0001,4,7,12,2017,2,1,1,37,1,2,16,005,0001,4,7,1,1,9,2,23,1,11,16,005,7777,1,6,2,3,9,1
29,040,0001,1,24,3,2017,1,1,1,29,1,7,29,040,0010,4,6,1,1,1,2,33,1,11,29,040,0010,4,7,2,6,9,1
30,085,0001,8,6,2,2017,2,1,1,35,1,9,30,085,0006,4,2,1,1,3,2,43,1,11,30,085,0006,4,2,2,3,9,1
09,003,0001,15,9,11,2017,1,1,1,37,1,98,09,014,0001,14,6,1,1,2,2,41,1,98,09,014,0001,14,6,1,1,2,1
30,109,0001,8,11,1,2017,1,1,1,58,1,11,30,109,0001,8,7,2,4,9,2,28,1,11,30,109,0001,8,4,2,3,9,1
20,469,0001,5,24,3,2017,1,1,1,31,1,8,20,469,0001,5,4,1,1,4,2,28,1,4,20,469,0001,5,6,1,1,4,1
20,278,0001,5,14,7,2017,1,1,1,21,1,98,20,278,0001,5,6,1,1,2,2,18,1,11,20,278,0001,5,6,2,3,9,1
02,002,0001,15,12,7,2017,9,1,1,24,1,98,02,002,9999,99,9,1,1,9,2,21,1,11,02,002,0001,15,9,2,2,9,1
16,055,0001,9,21,3,2017,2,1,1,23,1,6,16,055,0001,9,5,1,1,3,2,21,1,11,16,055,0001,9,5,2,3,9,1
15,054,0001,8,25,5,2017,1,1,1,39,1,4,15,054,0001,8,7,1,1,4,2,38,1,4,15,054,0037,8,7,1,1,4,1
30,028,0001,5,31,8,2017,2,1,1,38,1,4,30,028,0001,5,6,1,1,2,2,34,1,98,30,028,0001,5,6,1,1,2,1
09,004,0001,13,8,12,2017,2,1,1,34,1,2,09,004,0001,13,6,1,1,4,2,33,1,3,09,004,0001,13,5,1,1,2,1
28,025,0001,7,31,8,2017,1,1,1,54,1,2,28,024,9999,99,7,1,1,2,2,45,1,11,28,024,9999,99,7,2,3,9,1
02,002,0001,15,12,10,2017,9,1,1,48,1,2,02,002,7777,1,7,1,1,9,2,50,1,2,02,002,0001,15,7,1,1,9,1
15,104,0001,15,2,9,2017,1,1,1,53,1,2,15,013,0001,14,7,1,1,2,2,47,1,11,15,013,0001,14,6,2,3,9,1
09,017,0001,14,27,9,2017,1,1,1,35,1,2,09,017,0001,14,7,1,1,2,2,46,1,11,09,017,0001,14,6,2,3,9,1
26,029,0001,13,15,12,2017,1,1,1,49,1,98,26,029,0001,13,6,1,1,2,2,45,1,98,26,029,0001,13,6,1,1,2,1
30,202,0001,1,14,7,2017,1,1,1,19,1,98,30,202,0024,2,5,1,1,2,2,19,1,11,30,202,0024,2,6,2,3,9,1
30,183,0001,9,15,3,2017,1,1,1,42,1,6,30,183,0001,9,4,1,1,3,2,35,1,11,30,102,0001,11,4,2,3,9,1
11,029,0001,5,20,12,2017,2,1,1,22,1,98,11,029,0064,1,5,1,1,2,2,27,1,11,11,029,0064,1,5,2,3,9,1
19,026,0001,15,11,8,2017,1,1,1,21,1,98,19,026,0001,15,5,1,1,2,2,19,1,99,19,026,0001,15,5,9,9,9,1
21,114,0218,6,22,12,2017,1,1,1,35,1,2,21,114,0001,16,7,1,1,2,2,35,1,11,21,114,0001,16,4,2,3,9,1
09,012,0001,15,28,7,2017,1,1,1,37,1,98,09,012,0001,15,6,1,1,2,2,34,1,98,09,016,0001,14,6,1,1,2,1
16,022,0001,5,21,4,2017,2,1,1,28,1,98,16,022,0001,5,9,1,1,1,2,29,1,2,16,053,0001,15,7,1,1,9,1
05,009,0001,8,11,2,2017,1,1,1,31,1,7,05,009,0028,2,6,1,1,2,2,26,1,11,05,009,0028,2,5,2,3,9,1
22,014,0108,7,12,6,2017,2,1,1,39,1,98,22,014,7777,1,6,1,1,2,2,36,1,11,22,014,7777,1,5,2,3,9,1
20,482,0001,8,28,7,2017,1,1,1,25,1,6,20,482,0001,8,5,1,1,3,2,21,1,98,20,482,0001,8,5,1,1,2,1
12,079,0001,2,1,3,2017,1,1,1,23,1,6,12,079,0018,1,9,1,1,3,2,19,1,11,12,079,0018,1,9,2,3,9,1
15,042,0031,4,13,12,2017,1,1,1,23,1,7,15,042,0003,3,5,1,1,1,2,23,1,11,15,042,0034,5,5,2,3,9,1
30,104,0001,5,15,5,2017,1,1,1,30,1,6,30,104,0009,3,6,1,1,2,2,31,1,11,30,104,0001,5,6,2,3,9,1
27,016,0001,8,26,5,2017,1,1,1,35,1,4,27,016,0001,8,5,1,1,4,2,37,1,11,27,016,0001,8,5,2,3,9,1
14,039,0001,16,28,9,2017,2,1,1,37,1,2,14,039,0001,16,7,1,1,2,2,37,1,2,14,039,0001,16,7,1,1,2,1
16,056,0002,4,28,3,2017,2,1,1,23,1,98,16,056,0009,4,6,1,1,1,2,20,1,11,16,056,0009,4,5,2,3,9,1
11,023,0288,6,26,1,2017,2,1,1,24,1,98,11,023,0288,6,7,1,1,2,2,17,1,99,16,025,0001,5,6,9,9,9,1
24,028,0001,15,5,8,2017,2,1,1,31,1,98,24,028,0001,15,7,1,1,2,2,33,1,11,24,028,0001,15,7,2,3,9,1
11,033,0001,10,11,8,2017,2,1,1,24,1,9,11,033,0573,2,2,1,1,3,2,21,1,7,11,033,0192,1,5,1,1,1,1
08,019,0001,15,27,6,2017,1,1,1,26,1,2,08,032,0001,13,7,1,1,2,2,25,1,11,08,019,0001,15,7,2,2,9,1
11,023,0001,10,23,6,2017,2,1,1,20,1,7,11,023,9999,99,6,1,1,1,2,19,1,7,11,023,9999,99,5,1,1,1,1
19,048,0001,14,3,2,2017,1,1,1,34,1,99,19,048,0001,14,9,9,9,9,2,25,1,99,19,026,0001,15,9,9,9,9,1
12,057,0080,4,5,5,2017,1,1,1,20,1,99,12,057,0080,4,6,9,9,9,2,18,1,4,12,057,0080,4,6,1,1,4,1
19,039,0001,16,22,9,2017,1,1,1,28,1,7,19,039,0001,16,5,1,1,2,2,23,1,11,19,039,0001,16,5,2,3,9,1
11,015,0111,5,17,5,2017,2,1,1,23,1,7,11,015,0034,3,5,1,1,1,2,20,1,98,11,015,0034,3,5,1,1,1,1
26,017,0001,11,13,2,2017,1,1,1,33,1,9,26,017,0001,11,5,1,1,3,2,27,1,98,26,017,0001,11,5,1,1,2,1
14,040,0001,4,12,6,2017,1,1,1,25,1,7,14,040,0085,1,9,1,1,1,2,26,1,11,14,040,0085,1,9,2,3,9,1
08,019,0001,15,6,10,2017,2,1,1,31,1,98,08,019,0001,15,6,1,1,2,2,24,1,11,08,030,0047,1,6,2,3,9,1
22,011,0439,5,17,1,2017,2,1,1,32,1,1,22,011,9999,99,7,1,1,2,2,30,1,11,22,011,9999,99,6,2,3,9,1
12,069,0001,4,14,6,2017,1,1,1,40,1,6,12,069,0015,1,3,1,1,3,2,39,1,11,12,069,0015,1,4,2,3,9,1
14,097,0001,9,1,12,2017,1,1,1,40,1,7,14,097,0001,9,4,1,1,6,2,49,1,3,14,097,0001,9,6,1,1,2,1
20,067,0001,14,20,2,2017,2,1,1,21,1,98,20,107,0001,8,5,1,1,2,2,22,1,11,20,107,0001,8,5,2,3,9,1
13,015,0001,1,26,12,2017,2,1,1,38,1,2,13,015,0012,1,7,1,1,9,2,32,1,3,13,019,0014,1,9,1,1,9,1
30,050,0001,4,28,8,2017,1,1,1,24,1,6,30,050,0001,4,6,1,1,3,2,18,1,11,30,050,7777,1,6,2,3,9,1
09,005,0001,16,21,4,2017,2,1,1,35,1,2,09,005,0001,16,7,1,1,2,2,36,1,98,15,025,0001,13,6,1,1,2,1
19,021,0001,14,1,6,2017,1,1,1,26,1,7,19,021,0001,14,5,1,1,2,2,23,1,11,19,021,0001,14,5,2,3,9,1
15,096,0001,8,15,3,2017,1,1,1,62,1,11,15,096,0001,8,4,2,6,9,2,60,1,11,15,096,0001,8,2,2,3,9,1
24,003,0001,3,26,12,2017,2,1,1,24,1,98,24,003,7777,1,6,1,1,2,2,23,1,11,24,003,7777,1,6,2,3,9,1
15,033,0001,17,11,9,2017,1,1,1,34,1,98,15,033,0001,17,6,1,1,2,2,28,1,98,14,039,0001,16,6,1,1,2,1
29,013,0001,11,22,7,2017,1,1,1,31,1,7,29,008,7777,1,6,1,1,3,2,29,1,98,29,013,0001,11,5,1,1,2,1
09,007,0001,17,22,12,2017,2,1,1,31,1,4,09,007,0001,17,5,1,1,4,2,33,1,2,09,007,0001,17,7,1,1,2,1
27,008,0109,4,16,6,2017,1,1,1,22,1,98,27,002,0030,4,5,1,1,2,2,24,1,11,27,002,0030,4,5,2,3,9,1
30,023,0001,2,12,6,2017,1,1,1,26,1,2,30,193,0001,14,7,1,1,2,2,28,1,2,30,023,0054,4,7,1,1,9,1
09,002,0001,14,18,10,2017,1,1,1,64,1,98,09,002,0001,14,7,1,1,2,2,47,1,11,09,002,0001,14,6,2,3,9,1
15,013,0001,14,12,2,2017,1,1,1,28,1,98,15,013,0001,14,5,1,1,2,2,26,1,11,15,013,0001,14,5,2,3,9,1
06,005,0001,5,11,3,2017,1,1,1,30,1,2,26,019,0001,9,7,1,1,4,2,29,1,2,06,002,0001,13,7,1,1,4,1
20,205,0001,1,15,2,2017,1,1,1,23,1,6,20,205,0001,1,5,1,1,3,2,23,1,11,20,205,0001,1,5,2,3,9,1
25,006,0001,15,8,2,2017,9,1,1,65,1,98,25,006,9999,99,9,1,1,2,2,60,1,11,25,006,9999,99,9,2,3,9,1
07,057,0013,3,24,2,2017,1,1,1,18,1,6,07,057,0002,1,5,1,1,3,2,20,1,11,07,057,0018,1,6,2,3,9,1
15,118,0001,11,18,8,2017,2,1,1,21,1,3,15,118,0001,11,5,1,1,2,2,20,1,11,15,118,0001,11,5,2,3,9,1
14,120,0001,16,16,2,2017,2,1,1,34,1,98,14,097,0001,9,6,1,1,2,2,27,1,5,14,120,0001,16,7,1,1,2,1
20,028,0001,5,20,2,2017,1,1,1,24,1,6,20,203,0001,2,4,1,1,3,2,20,1,11,20,203,0001,2,4,2,3,9,1
15,009,0001,9,28,11,2017,2,1,1,27,1,98,15,009,0001,9,7,1,1,2,2,24,1,11,15,009,0001,9,6,2,3,9,1
11,017,0001,14,3,3,2017,2,1,1,24,1,98,11,017,0001,14,9,1,1,9,2,19,1,11,11,017,0001,14,9,2,3,9,1
07,051,0001,7,29,12,2017,1,1,1,25,1,98,07,051,7777,1,7,1,1,2,2,21,1,11,07,037,0001,5,6,2,2,9,1
09,012,0001,15,26,1,2017,1,1,1,37,1,3,09,012,0001,15,6,1,1,2,2,40,1,3,09,012,0001,15,6,1,1,2,1
09,007,0001,17,3,10,2017,1,1,1,30,1,98,09,007,0001,17,5,1,1,2,2,30,1,11,09,007,0001,17,5,2,3,9,1
32,032,0001,5,28,10,2017,1,1,1,27,1,7,32,017,0001,13,7,1,1,2,2,28,1,2,32,017,0001,13,7,1,1,2,1
09,015,0001,15,10,11,2017,2,1,1,52,1,1,09,014,0001,14,5,1,1,5,2,41,1,1,09,003,0001,15,5,1,1,5,1
27,002,0158,1,24,8,2017,1,1,1,46,1,98,27,002,0001,12,5,1,1,2,2,33,1,11,27,002,0001,12,6,2,3,9,1
16,071,0001,9,7,3,2017,2,1,1,20,1,2,16,071,0001,9,5,1,1,9,2,19,1,11,16,071,0001,9,6,2,3,9,1
32,005,0001,9,14,2,2017,1,1,1,59,1,98,32,005,0001,9,7,1,1,2,2,61,1,11,32,005,0001,9,4,2,3,9,1
19,046,0001,14,5,8,2017,1,1,1,28,1,98,19,046,0001,14,9,1,1,2,2,26,1,98,19,021,0001,14,9,1,1,6,1
14,120,0001,16,25,2,2017,2,1,1,30,1,2,03,003,9999,99,7,1,1,2,2,31,1,2,14,120,0001,16,7,1,1,2,1
17,006,0001,13,20,12,2017,1,1,1,26,1,98,15,106,0001,14,6,1,1,2,2,27,1,4,08,037,0001,16,6,1,1,4,1
07,092,0001,4,7,4,2017,1,1,1,31,1,98,07,101,0001,15,7,1,1,2,2,24,1,11,07,092,7777,1,7,2,2,9,1
08,017,0001,13,14,2,2017,2,1,1,29,1,98,08,017,0001,13,7,1,1,2,2,24,1,98,08,017,0001,13,7,1,1,2,1
09,016,0001,14,2,2,2017,2,1,1,31,1,2,09,017,0001,14,7,1,1,2,2,33,2,2,09,017,0001,14,7,1,1,2,1
30,131,0001,13,28,11,2017,1,1,1,26,1,98,30,131,0001,13,5,1,1,2,2,18,1,11,30,131,0001,13,6,2,3,9,1
31,085,0021,4,7,4,2017,9,1,1,19,1,7,31,050,0001,15,5,1,1,2,2,19,1,99,31,085,0001,5,5,9,9,9,1
16,066,0001,11,1,12,2017,1,1,1,21,1,98,16,066,0001,11,6,1,1,1,2,20,1,11,16,066,0001,11,6,2,3,9,1
19,006,0001,14,5,10,2017,1,1,1,40,1,7,19,006,0001,14,5,1,1,2,2,46,1,11,19,006,0001,14,9,2,3,9,1
22,016,0001,13,14,6,2017,1,1,1,35,1,98,22,016,0001,13,5,1,1,2,2,37,1,4,22,016,0001,13,7,1,1,5,1
22,016,0001,13,8,2,2017,2,1,1,37,1,98,22,016,0001,13,6,1,1,2,2,31,1,98,22,016,0001,13,6,1,1,2,1
23,005,0001,15,23,10,2017,9,1,1,44,2,5,35,999,9999,99,6,1,1,2,2,30,2,1,35,999,9999,99,6,1,1,9,1
16,100,0001,4,28,7,2017,1,1,1,24,1,98,16,100,0020,1,5,1,1,1,2,23,1,11,16,100,0020,1,5,2,3,9,1
24,035,0001,14,10,11,2017,2,1,1,24,1,7,24,035,0001,14,5,1,1,1,2,25,1,98,24,035,0001,14,4,1,1,6,1
02,004,0001,16,4,3,2017,9,1,1,26,1,2,26,055,0001,13,7,1,1,9,2,25,1,2,02,001,0001,14,7,1,1,9,1
16,066,0001,11,3,7,2017,1,1,1,31,1,2,16,066,0001,11,6,1,1,9,2,33,1,11,16,066,0001,11,4,2,3,9,1
14,039,0001,16,7,2,2017,1,1,1,35,2,8,14,039,0001,16,7,1,1,2,2,33,1,11,14,039,0001,16,6,2,3,9,1
09,016,0001,14,23,2,2017,2,1,1,27,1,2,15,057,0001,15,7,1,1,5,2,26,1,2,09,010,0001,15,7,1,1,2,1
12,074,0010,4,15,12,2017,1,1,1,23,1,7,12,074,0010,4,5,1,1,3,2,19,1,11,12,074,0010,4,5,2,3,9,1
28,041,0001,14,19,5,2017,1,1,1,19,1,98,28,041,0001,14,6,1,1,2,2,20,1,11,28,041,0001,14,6,2,3,9,1
02,004,0001,16,21,9,2017,9,1,1,55,1,5,12,059,0001,5,5,1,1,2,2,46,1,11,12,059,0001,5,5,2,3,9,1
16,103,0001,6,24,10,2017,2,1,1,25,1,6,16,103,0001,6,1,1,1,3,2,24,1,11,16,103,0001,6,4,2,3,9,1
23,005,0001,15,21,7,2017,9,1,1,27,1,2,31,096,0001,10,7,1,1,2,2,29,1,3,23,005,0001,15,4,1,1,2,1
30,144,0001,6,25,8,2017,1,1,1,22,1,11,30,144,7777,1,6,2,2,9,2,18,1,11,30,144,0001,6,5,2,3,9,1
16,088,0001,5,22,12,2017,2,1,1,21,1,4,16,088,0001,5,5,1,1,5,2,20,1,11,16,088,0001,5,4,2,3,9,1
32,039,0001,9,4,6,2017,1,1,1,23,1,6,32,039,7777,1,6,1,1,6,2,22,1,11,32,039,0001,9,5,2,3,9,1
19,033,0001,11,27,5,2017,1,1,1,30,1,98,19,033,0001,11,7,1,1,2,2,30,1,98,19,033,0001,11,7,1,1,2,1
08,037,0001,16,15,2,2017,2,1,1,39,1,98,08,032,0001,13,6,1,1,2,2,34,1,98,08,037,0001,16,5,1,1,2,1
20,067,0001,14,27,5,2017,1,1,1,42,1,98,20,409,0001,5,6,1,1,2,2,33,1,2,20,409,0001,5,7,1,1,5,1
15,106,0001,14,1,4,2017,1,1,1,53,1,98,15,033,0001,17,6,1,1,2,2,44,1,98,15,106,0001,14,5,1,1,2,1
08,019,0300,2,27,5,2017,2,1,1,54,1,98,08,019,0001,15,6,1,1,2,2,30,1,98,05,009,0001,8,6,1,1,2,1
15,118,0001,11,1,3,2017,1,1,1,59,1,7,15,118,0001,11,2,1,1,2,2,61,1,11,15,118,0053,7,2,2,3,9,1
08,037,0001,16,16,2,2017,2,1,1,35,1,98,08,037,0001,16,5,1,1,2,2,31,1,11,08,037,0001,16,4,2,3,9,1
27,014,0001,8,22,5,2017,1,1,1,41,1,98,27,014,0001,8,7,1,1,2,2,32,1,11,27,014,0001,8,7,2,3,9,1
16,110,0001,7,1,12,2017,1,1,1,68,1,4,16,110,0004,2,5,1,1,5,2,23,1,11,16,110,0041,1,6,2,3,9,1
14,101,0001,14,10,2,2017,1,1,1,22,1,8,14,101,0001,14,5,1,1,2,2,21,1,7,14,101,0001,14,6,1,1,2,1
05,030,0001,15,14,1,2017,1,1,1,22,1,8,05,030,0001,15,5,1,1,1,2,21,1,8,05,030,0001,15,6,1,1,1,1
08,037,0001,16,23,2,2017,1,1,1,59,1,98,05,009,0003,1,3,1,1,2,2,58,1,11,08,058,7777,1,5,2,3,9,1
09,015,0001,15,2,9,2017,1,1,1,37,1,98,09,007,0001,17,2,1,1,2,2,33,1,11,09,007,0001,17,2,2,3,9,1
20,551,0001,6,19,10,2017,1,1,1,36,1,5,20,012,0059,1,5,1,1,9,2,24,1,11,20,012,0059,1,5,2,3,9,1
26,025,0001,10,27,4,2017,2,1,1,30,1,98,26,025,0001,10,7,1,1,2,2,24,1,98,26,025,0001,10,7,1,1,2,1
25,006,0341,6,27,10,2017,1,1,1,32,2,2,34,999,9999,99,7,1,1,2,2,18,1,11,25,006,0341,6,5,2,3,9,1
28,027,0001,14,17,8,2017,1,1,1,54,1,99,28,027,0001,14,9,9,9,9,2,54,1,99,28,027,0001,14,9,9,9,9,1
25,015,0001,11,3,7,2017,1,1,1,27,1,98,25,015,0001,11,6,1,1,2,2,33,2,98,25,015,0001,11,7,1,1,2,1
11,020,0001,16,22,6,2017,2,1,1,27,1,4,11,020,0001,16,9,1,1,9,2,27,1,4,11,020,0001,16,9,1,1,9,1
08,037,0001,16,11,9,2017,1,1,1,28,1,4,08,037,0001,16,7,1,1,2,2,37,1,98,14,039,0001,16,5,1,1,2,1
30,193,0001,14,5,12,2017,2,1,1,31,1,98,30,193,0001,14,3,1,1,2,2,37,1,11,30,193,0001,14,2,2,3,9,1
14,109,0001,5,8,3,2017,1,1,1,19,1,98,14,109,0100,1,4,1,1,2,2,18,1,98,14,109,7777,1,5,1,1,2,1
32,010,0001,13,7,9,2017,1,1,1,30,1,98,32,010,0001,13,4,1,1,2,2,30,1,11,32,010,0001,13,4,2,3,9,1
11,003,0001,11,22,4,2017,2,1,1,33,1,1,15,121,9999,99,7,1,1,2,2,23,1,4,11,003,0001,11,7,1,1,4,1
30,210,0001,4,15,12,2017,1,1,1,20,1,6,30,210,7777,1,6,1,1,9,2,19,1,11,30,210,0034,1,6,2,3,9,1
20,418,0001,5,27,12,2017,1,1,1,26,1,7,20,044,0033,1,6,1,1,3,2,24,1,98,20,044,0033,1,6,1,1,2,1
14,097,0822,12,24,2,2017,1,1,1,31,1,98,14,097,0001,9,6,1,1,2,2,29,1,98,14,097,0001,9,6,1,1,2,1
30,039,0001,13,9,12,2017,1,1,1,30,1,98,30,108,0001,13,6,1,1,2,2,27,1,98,30,039,0001,13,6,1,1,2,1
19,026,0001,15,21,10,2017,1,1,1,19,1,98,19,006,0001,14,6,1,1,2,2,19,1,99,19,026,0001,15,6,9,9,9,1
09,009,0001,7,10,11,2017,1,1,1,68,1,6,09,011,0001,14,3,1,1,3,2,65,1,11,09,011,0001,14,4,2,3,9,1
15,014,0001,8,25,2,2017,1,1,1,27,1,3,15,014,0001,8,7,1,1,2,2,23,1,98,15,014,0001,8,7,1,1,2,1
25,001,0001,14,1,2,2017,1,1,1,28,1,2,25,001,0001,14,7,1,1,2,2,24,1,98,25,001,0001,14,7,1,1,2,1
15,057,0001,15,7,4,2017,1,1,1,33,1,98,15,057,0001,15,7,1,1,2,2,36,1,98,15,057,0001,15,7,1,1,2,1
07,019,0001,12,29,4,2017,2,1,1,51,1,98,07,019,0001,12,5,1,1,2,2,34,1,2,07,019,0001,12,6,1,1,2,1
19,046,0001,14,19,2,2017,1,1,1,20,1,98,19,046,0001,14,9,1,1,2,2,20,1,98,19,046,0001,14,9,1,1,6,1
05,028,0001,11,26,8,2017,2,1,1,26,1,98,05,028,0001,11,7,1,1,2,2,29,1,2,05,028,0001,11,7,1,1,2,1
31,050,0001,15,4,8,2017,2,1,1,25,1,2,31,050,0001,15,7,1,1,2,2,25,1,98,31,050,0001,15,6,1,1,2,1
15,033,0001,17,24,8,2017,1,1,1,72,1,11,15,033,0001,17,4,2,4,9,2,62,1,11,15,033,0001,17,4,2,3,9,1
15,070,0001,12,29,9,2017,2,1,1,33,1,6,20,039,7777,1,9,1,1,3,2,20,1,98,15,070,0001,12,9,1,1,2,1
09,012,0001,15,3,2,2017,1,1,1,59,1,98,09,012,0026,8,1,1,1,2,2,44,1,11,09,012,0026,8,1,2,3,9,1
15,033,0001,17,2,3,2017,1,1,1,40,1,7,15,033,0001,17,5,1,1,1,2,39,1,11,15,033,0001,17,5,2,3,9,1
07,052,0001,8,28,2,2017,1,1,1,24,1,6,07,052,0159,1,4,1,1,3,2,24,1,11,07,052,0159,1,1,2,3,9,1
21,114,0001,16,13,2,2017,2,1,1,32,1,2,21,019,0001,12,7,1,1,2,2,35,1,2,21,114,0001,16,7,1,1,2,1
14,067,0028,8,24,3,2017,1,1,1,34,1,4,14,067,0001,13,5,1,1,4,2,28,1,11,14,067,0001,13,4,2,3,9,1
08,019,0001,15,22,6,2017,2,1,1,29,1,98,08,019,0001,15,7,1,1,2,2,24,1,98,08,019,0001,15,7,1,1,2,1
19,026,0001,15,18,11,2017,1,1,1,25,1,98,19,026,0001,15,7,1,1,2,2,25,1,98,19,006,0001,14,7,1,1,2,1
15,104,0001,15,6,10,2017,1,1,1,24,1,98,15,058,0001,16,6,1,1,2,2,21,1,98,15,104,0001,15,6,1,1,2,1
08,037,0001,16,10,8,2017,2,1,1,19,1,98,08,037,0001,16,9,1,1,9,2,21,1,11,33,999,9999,99,9,2,3,9,1
08,054,0001,1,3,3,2017,2,1,1,78,1,11,08,017,7777,1,9,2,4,9,2,73,1,11,08,056,0001,1,9,2,3,9,1
13,023,0001,6,15,6,2017,2,1,1,34,1,98,13,054,0019,4,9,1,1,9,2,30,1,2,13,003,0001,8,7,1,1,9,1
20,318,0001,4,21,2,2017,1,1,1,44,1,98,20,014,0033,1,5,1,1,3,2,45,1,11,20,014,0033,1,5,2,3,9,1
24,032,0001,6,26,8,2017,2,1,1,27,1,2,24,032,0001,6,7,1,1,2,2,27,1,2,24,032,0001,6,7,1,1,2,1
14,039,0001,16,8,11,2017,1,1,1,28,1,4,14,039,0001,16,5,1,1,5,2,22,1,4,14,039,0001,16,5,1,1,5,1
25,010,0133,5,24,5,2017,1,1,1,19,1,98,25,010,0058,5,6,1,1,2,2,18,2,11,25,010,0058,5,6,2,2,9,1
14,120,0001,16,20,5,2017,1,1,1,28,1,4,14,120,0001,16,5,1,1,4,2,27,1,5,14,120,0001,16,5,1,1,2,1
07,101,0001,15,26,5,2017,1,1,1,27,1,98,07,101,0001,15,5,1,1,2,2,20,1,11,07,101,0001,15,5,2,3,9,1
09,006,0001,14,31,8,2017,1,1,1,38,1,98,15,039,0001,14,6,1,1,2,2,34,1,11,09,006,0001,14,6,2,3,9,1
30,087,0001,14,10,2,2017,1,1,1,30,1,98,30,087,0001,14,5,1,1,2,2,18,1,11,30,087,0001,14,5,2,3,9,1
04,001,0007,6,17,5,2017,1,1,1,56,1,98,04,002,0001,13,4,1,1,2,2,50,1,11,04,002,0001,13,4,2,3,9,1
32,042,0001,8,15,9,2017,1,1,1,18,1,98,32,042,0001,8,6,1,1,2,2,18,1,99,32,042,0001,8,6,9,9,9,1
09,005,0001,16,16,3,2017,1,1,1,33,1,7,09,005,0001,16,4,1,1,1,2,32,1,98,09,002,0001,14,6,1,1,2,1
